algorithm,controller,source_host,destination_host,ping_index,icmp_seq,warmup,include_in_analysis,rtt_ms,path,path_switches,hop_count,total_delay_ms,raw_ping_line,controller_log
astar,astar_osken_controller.py,Host1,Host4,27,27,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=27 ttl=64 time=16.4 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,28,28,0,1,16.3,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=28 ttl=64 time=16.3 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,29,29,0,1,16.3,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=29 ttl=64 time=16.3 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,30,30,0,1,16.3,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=30 ttl=64 time=16.3 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,31,31,0,1,16.5,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=31 ttl=64 time=16.5 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,32,32,0,1,16.6,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=32 ttl=64 time=16.6 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,33,33,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=33 ttl=64 time=16.4 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,34,34,0,1,16.3,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=34 ttl=64 time=16.3 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,35,35,0,1,16.3,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=35 ttl=64 time=16.3 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,36,36,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=36 ttl=64 time=16.4 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,37,37,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=37 ttl=64 time=16.4 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,38,38,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=38 ttl=64 time=16.4 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,39,39,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=39 ttl=64 time=16.4 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,40,40,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=40 ttl=64 time=16.4 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,41,41,0,1,16.3,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=41 ttl=64 time=16.3 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,42,42,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=42 ttl=64 time=16.4 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,43,43,0,1,16.3,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=43 ttl=64 time=16.3 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,44,44,0,1,16.3,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=44 ttl=64 time=16.3 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,45,45,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=45 ttl=64 time=16.4 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,46,46,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=46 ttl=64 time=16.4 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,47,47,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=47 ttl=64 time=16.4 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,48,48,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=48 ttl=64 time=16.4 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,49,49,0,1,16.3,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=49 ttl=64 time=16.3 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
astar,astar_osken_controller.py,Host1,Host4,50,50,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=50 ttl=64 time=16.4 ms,/tmp/hierarchy_astar_l4y67hoi/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,1,1,1,0,17.0,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=1 ttl=64 time=17.0 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,2,2,1,0,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=2 ttl=64 time=16.4 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,3,3,1,0,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=3 ttl=64 time=16.4 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,4,4,1,0,16.5,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=4 ttl=64 time=16.5 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,5,5,1,0,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=5 ttl=64 time=16.4 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,6,6,0,1,16.5,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=6 ttl=64 time=16.5 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,7,7,0,1,16.5,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=7 ttl=64 time=16.5 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,8,8,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=8 ttl=64 time=16.4 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,9,9,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=9 ttl=64 time=16.4 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,10,10,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=10 ttl=64 time=16.4 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,11,11,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=11 ttl=64 time=16.4 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,12,12,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=12 ttl=64 time=16.4 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,13,13,0,1,16.5,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=13 ttl=64 time=16.5 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,14,14,0,1,16.6,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=14 ttl=64 time=16.6 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,15,15,0,1,16.5,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=15 ttl=64 time=16.5 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,16,16,0,1,16.4,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=16 ttl=64 time=16.4 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,17,17,0,1,16.5,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=17 ttl=64 time=16.5 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,18,18,0,1,16.9,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=18 ttl=64 time=16.9 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,19,19,0,1,16.7,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=19 ttl=64 time=16.7 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,20,20,0,1,16.7,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=20 ttl=64 time=16.7 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,21,21,0,1,16.9,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=21 ttl=64 time=16.9 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,22,22,0,1,16.6,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=22 ttl=64 time=16.6 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,23,23,0,1,16.6,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=23 ttl=64 time=16.6 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,24,24,0,1,16.7,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=24 ttl=64 time=16.7 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,25,25,0,1,16.6,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=25 ttl=64 time=16.6 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
bellman-ford,bellman_ford_osken_controller.py,Host1,Host4,26,26,0,1,16.6,Access1 -> Dist1 -> Core1 -> Core3 -> Core2 -> Dist3 -> Access4,s16 -> s4 -> s1 -> s3 -> s2 -> s6 -> s19,6,3.0,64 bytes from 10.0.0.4: icmp_seq=26 ttl=64 time=16.6 ms,/tmp/hierarchy_bellman-ford_6whsieei/controller.log
